GeneSymbol,GeneName,logFC,AveExpr,t.stat,p.value,adj.p.val,Regulation
EDEM1,ER degradation enhancing alpha-mannosidase like protein 1,0.253162409511849,6.50032259735558,11.1738766758679,5.69412078691296E-28,1.12669196032907E-25,Up
IGHV3-69-1,immunoglobulin heavy variable 3-69-1 (pseudogene),0.997267363117018,0.401494660943082,11.1587687285161,6.66740460055218E-28,1.29968179975912E-25,Up
NUCB2,nucleobindin 2,0.365553889046797,5.14021834165121,11.1362536880297,8.43220311812246E-28,1.62758053911368E-25,Up
GBP2,guanylate binding protein 2,0.54089315717754,6.26617527620986,11.139843072366,8.12258330200112E-28,1.57554108423446E-25,Up
NOL4,nucleolar protein 4,-1.06496532901461,-0.215341380667604,-11.1163578652705,1.03733024125071E-27,1.9924836868043E-25,Down
UBA6,ubiquitin like modifier activating enzyme 6,0.21299340109986,6.63971967165477,11.1143421098831,1.05931579075136E-27,2.01505403751815E-25,Up
LOC105373572,uncharacterized LOC105373572,-0.98009912759305,-3.69402839452575,-11.1153564526444,1.04819528856635E-27,2.00357949915478E-25,Down
ZNF571,zinc finger protein 571,-0.210229955625627,2.05929677829992,-11.0792253559468,1.52574184934843E-27,2.87452684497339E-25,Down
CDHR1,cadherin related family member 1,-0.891476870966439,5.4442250954614,-11.0910296637746,1.34978369807933E-27,2.5552443699794E-25,Down
AMT,aminomethyltransferase,-0.268405947906968,4.26246036964163,-11.0721812885022,1.64140137793373E-27,3.07770574559613E-25,Down
BTN3A2,butyrophilin subfamily 3 member A2,0.402058161396157,6.02041779895544,11.0713209309343,1.65611146935774E-27,3.09057086338533E-25,Up
CNTN3,contactin 3,-0.801258021758167,3.42156010279133,-11.0504540029821,2.05584187763341E-27,3.80050844007949E-25,Down
NMI,N-myc and STAT interactor,0.341060045500236,4.2243801019452,11.0489747704811,2.08756743236511E-27,3.84112407555181E-25,Up
PACRG,parkin coregulated,-0.461292589210678,0.26659893358403,-11.0424253729875,2.23397525811486E-27,4.09139580295491E-25,Down
LOC107984615,uncharacterized LOC107984615,-0.873709523282068,-1.74382370107813,-11.0522429900929,2.01811173429549E-27,3.74835696460468E-25,Down
FKBP11,FKBP prolyl isomerase 11,0.537812197288046,3.65640661329127,11.0362117308783,2.38228361516179E-27,4.34281479771345E-25,Up
CDON,"cell adhesion associated, oncogene regulated",-0.333063409687119,1.64859252437087,-11.0283479200698,2.58406263272681E-27,4.68894240673967E-25,Down
PWAR5,Prader Willi/Angelman region RNA 5,-0.363903974747806,3.08582765633301,-11.0248961936834,2.67790427309427E-27,4.83693388336513E-25,Down
FREM2,FRAS1 related extracellular matrix 2,-0.876418643783122,0.613002711029388,-10.9965208871336,3.58916785267682E-27,6.42395788031829E-25,Down
HCAR3,hydroxycarboxylic acid receptor 3,1.37247154025828,-2.12966767947028,11.0183978609643,2.86384634945681E-27,5.1491695824754E-25,Up
ETV7,ETS variant transcription factor 7,0.764968290687542,2.71886557850499,10.9740783508485,4.52273853565761E-27,7.98597993632529E-25,Up
ZNF525,zinc finger protein 525,-0.282466397727348,4.55213350547658,-10.9818362255246,4.17553770204843E-27,7.43963676723343E-25,Down
LUCAT1,lung cancer associated transcript 1,1.09758390026766,-3.79875649415799,10.9779046325574,4.34805451954561E-27,7.71211688115441E-25,Up
VWA5B1,von Willebrand factor A domain containing 5B1,-1.06215629632293,-1.56571114757047,-10.9611989620994,5.16351565041383E-27,9.0767228683346E-25,Down
PTPN13,protein tyrosine phosphatase non-receptor type 13,0.458193527346651,3.63720838633919,10.9493951433826,5.82953357688662E-27,1.01120578909025E-24,Up
ACSL4,acyl-CoA synthetase long chain family member 4,0.44687448507148,5.56111567546775,10.9516812225685,5.69420710945167E-27,9.92102208591897E-25,Up
PSMB10,proteasome 20S subunit beta 10,0.319959643652401,6.76855066170928,10.955323565272,5.48500852282724E-27,9.59900869310423E-25,Up
FAM225A,family with sequence similarity 225 member A,0.714505369186615,-0.240853573625414,10.9399737153979,6.42175134011248E-27,1.10904772266785E-24,Up
IGLV2-11,immunoglobulin lambda variable 2-11,0.956154332995224,4.79461823572969,10.9383244083079,6.5313997966929E-27,1.12305850827327E-24,Up
PYCR1,pyrroline-5-carboxylate reductase 1,0.498412054425612,5.16546545805057,10.9272903430888,7.31430676109631E-27,1.25220931749969E-24,Up
ABCA13,ATP binding cassette subfamily A member 13,0.781144227789243,1.58050236870275,10.9055600418659,9.1385839389194E-27,1.53778154349953E-24,Up
SORD2P,"sorbitol dehydrogenase 2, pseudogene",0.363507186257694,2.58863709525719,10.906878032558,9.01608772330741E-27,1.52368012958349E-24,Up
PROK2,prokineticin 2,1.1518282988835,-3.45506254624385,10.9238181919728,7.5794224698793E-27,1.29197982326393E-24,Up
PSME1,proteasome activator subunit 1,0.291532154502791,7.22738783028497,10.9182581626225,8.02395712003192E-27,1.361859204993E-24,Up
MIR650,microRNA 650,1.05748053438263,2.82073658484465,10.8890272075466,1.0822943384509E-26,1.79060596095977E-24,Up
LOC112268230,,-0.600745104812476,-0.339602751602306,-10.8894639433647,1.07747174265263E-26,1.79014883285612E-24,Down
FAM225B,family with sequence similarity 225 member B,0.711282569956605,-0.303014769741489,10.891127250175,1.05929937959631E-26,1.77464306032341E-24,Up
CALN1,calneuron 1,-1.40930154864678,-2.34082446548233,-10.8907281250841,1.06363206581757E-26,1.77464306032341E-24,Down
IGHG2,immunoglobulin heavy constant gamma 2 (G2m marker),1.37309983398117,6.75660984872864,10.8867722317783,1.10753751635366E-26,1.82470281355405E-24,Up
ZNF471,zinc finger protein 471,-0.375280465217287,2.39441988551742,-10.8717480978556,1.29130021708572E-26,2.10108418793253E-24,Down
LMAN1,"lectin, mannose binding 1",0.272497386617642,7.68314255876303,10.8846690707273,1.13160745843704E-26,1.85659063680903E-24,Up
TCIRG1,"T cell immune regulator 1, ATPase H+ transporting V0 subunit a3",0.302581527199771,6.58577528252113,10.8756400347036,1.24097904293203E-26,2.02758468026936E-24,Up
SYT4,synaptotagmin 4,-0.918146309965005,-1.69461215514118,-10.8638195718014,1.40016171310488E-26,2.26883817346574E-24,Down
IGHV3-15,immunoglobulin heavy variable 3-15,0.970883601798956,4.08252133270174,10.8529311070521,1.56464783649699E-26,2.51467645754717E-24,Up
GNPNAT1,glucosamine-phosphate N-acetyltransferase 1,0.349536094953458,6.07119248027856,10.8530937909057,1.56205448653628E-26,2.51467645754717E-24,Up
PARD3B,par-3 family cell polarity regulator beta,-0.252728910947152,5.18080770382339,-10.8397130779965,1.79027784819377E-26,2.85400730973595E-24,Down
HIF1A-AS2,HIF1A antisense RNA 2,0.398231101292507,4.0859546924787,10.8290237187532,1.99612634228497E-26,3.16933350216988E-24,Up
ENO1,enolase 1,0.262827985710094,9.16139243163861,10.8419976307966,1.74909412619451E-26,2.79968822410712E-24,Up
TTC21B,tetratricopeptide repeat domain 21B,-0.153318530934232,5.25288821003742,-10.8255564124635,2.06781516910056E-26,3.26997148989975E-24,Down
TYMP,thymidine phosphorylase,0.633151526227385,5.25769924888645,10.8169853548477,2.25617862460244E-26,3.55357158089383E-24,Up
WDR17,WD repeat domain 17,-0.47070308859908,0.667084595608318,-10.788854288393,3.00234651527728E-26,4.67274294014065E-24,Down
FPR1,formyl peptide receptor 1,1.28273248148615,-0.030960582516355,10.7897269716518,2.9758805301062E-26,4.64993141878816E-24,Up
TECPR1,tectonin beta-propeller repeat containing 1,0.181808855943082,5.47908383354494,10.793814176865,2.85497585951642E-26,4.4787860336382E-24,Up
TMEM232,transmembrane protein 232,-0.309961885788281,1.63592576924327,-10.7705126644403,3.61592008861887E-26,5.49731542121454E-24,Down
SERPINB7,serpin family B member 7,1.23765385456965,-3.87555386412166,10.7803259445315,3.27359948935653E-26,5.05495111736874E-24,Up
CLEC4D,C-type lectin domain family 4 member D,1.05592880144326,-3.77922370441101,10.783950079687,3.15547994794805E-26,4.89173930828356E-24,Up
LOC105375914,,0.509120206688865,3.25504733747635,10.7716269490577,3.57532862790935E-26,5.49731542121454E-24,Up
GUSBP4,GUSB pseudogene 4,-0.283002291472753,2.42189016316466,-10.7623152737371,3.92892868857155E-26,5.95021138619974E-24,Down
STARD4,StAR related lipid transfer domain containing 4,0.400904364561181,5.7015115629916,10.7708325699428,3.6042199178262E-26,5.49731542121454E-24,Up
SMOX,spermine oxidase,0.53489687227788,1.97444158476526,10.7527299517002,4.32916926760334E-26,6.45702155610413E-24,Up
APOL3,apolipoprotein L3,0.570911825818875,4.50779150225221,10.7545579599236,4.2498379655126E-26,6.38708472252E-24,Up
PDIA4,protein disulfide isomerase family A member 4,0.341441744104019,8.18026447206451,10.7705885497568,3.61314126670702E-26,5.49731542121454E-24,Up
LOC105378660,uncharacterized LOC105378660,1.0715140308921,-3.97510139426329,10.7533077777335,4.3039354349475E-26,6.44379322001873E-24,Up
SSBP2,single stranded DNA binding protein 2,-0.23280866839462,4.00099163321833,-10.7452146891937,4.67104600419652E-26,6.91455291207677E-24,Down
USP38,ubiquitin specific peptidase 38,0.22585144249249,6.54101154190475,10.7514049565957,4.38758777000164E-26,6.519458718173E-24,Up
S100A8,S100 calcium binding protein A8,1.51790725988287,-0.357749770024123,10.7370738810833,5.07164923839646E-26,7.45153956757833E-24,Up
AQP9,aquaporin 9,1.6692150754332,-2.07006959524928,10.7560844007961,4.18470033302114E-26,6.31328583574868E-24,Up
LOC100507351,uncharacterized LOC100507351,-1.21952467376694,0.567012297487964,-10.7238038850532,5.79896031506112E-26,8.43721165494797E-24,Down
MT1F,metallothionein 1F,-0.773597245972568,3.49455852665326,-10.728449723186,5.53325767625892E-26,8.09953733309929E-24,Down
LOC105369750,uncharacterized LOC105369750,-0.770154660075487,-2.42060035329472,-10.7431058494507,4.77170251718951E-26,7.03709956242899E-24,Down
LOC105375987,uncharacterized LOC105375987,-0.964530679984426,1.02196717536457,-10.7182811456901,6.13132467982025E-26,8.84348134038836E-24,Down
ZNF700,zinc finger protein 700,-0.155440652289984,4.83371937512588,-10.7231880827474,5.83511609750763E-26,8.44718865645076E-24,Down
ZNF141,zinc finger protein 141,-0.161430926163351,5.6786519099294,-10.7236700897825,5.80679692830887E-26,8.43721165494797E-24,Down
SLC46A1,solute carrier family 46 member 1,-0.439900831409314,4.32630347265109,-10.71447740083,6.37116122332599E-26,9.15587023101037E-24,Down
ABCC1,ATP binding cassette subfamily C member 1 (ABCC1 blood group),0.319949209865278,4.84827757012154,10.7101026022837,6.65853145884028E-26,9.53404853539254E-24,Up
BMAL2,basic helix-loop-helix ARNT like 2,0.497311749299668,3.90020692023463,10.7044442689411,7.04936206877119E-26,9.98473672014153E-24,Up
RRM2,ribonucleotide reductase regulatory subunit M2,0.443089281885057,5.04946043850342,10.7095641766446,6.69477652012648E-26,9.55121450204712E-24,Up
MYLIP,myosin regulatory light chain interacting protein,-0.275368018360794,5.28432294156383,-10.7083916418177,6.7743864266842E-26,9.62990035874068E-24,Down
ZNF605,zinc finger protein 605,-0.178538533430832,3.96644703069454,-10.700871620205,7.30776582318676E-26,1.03136411130395E-23,Down
LINC02605,long intergenic non-protein coding RNA 2605,0.694485389197974,1.15656580072483,10.6921561866667,7.9782367465261E-26,1.11797526737086E-23,Up
GHR,growth hormone receptor,-0.80237355286439,2.66405148301601,-10.6947465246264,7.77283136270693E-26,1.09308217049267E-23,Down
CXCL1,C-X-C motif chemokine ligand 1,1.06471593589148,2.35547513075707,10.689092931801,8.22810206456008E-26,1.14889981168127E-23,Up
GRIK2,glutamate ionotropic receptor kainate type subunit 2,-0.748512437509564,0.313045822372479,-10.6877275559107,8.34196054237098E-26,1.16068211419222E-23,Down
LOC105377067,uncharacterized LOC105377067,0.837182542218894,-4.64456343654271,10.6715857683202,9.81249586074308E-26,1.36048182046697E-23,Up
LOC107986990,uncharacterized LOC107986990,-1.15122160653023,2.38662573401475,-10.6622433209194,1.07782485390126E-25,1.48913794551636E-23,Down
TPH1,tryptophan hydroxylase 1,-0.69403146946034,5.12217617247087,-10.6611279851801,1.08996682998082E-25,1.50064803836799E-23,Down
CAPS,calcyphosine,-0.322329051142599,2.62643039352666,-10.6491836253841,1.22881737417466E-25,1.67425304240489E-23,Down
PSMB2,proteasome 20S subunit beta 2,0.229204551854994,5.63096834948844,10.6561258644002,1.14611230159894E-25,1.57245010410314E-23,Up
IGKV3-11,immunoglobulin kappa variable 3-11,0.869946151085543,5.76182360081564,10.6512698466013,1.20336003818838E-25,1.64526058554534E-23,Up
ZNF302,zinc finger protein 302,-0.183274132774199,4.67822068627554,-10.6419158529742,1.32174742691317E-25,1.79465954076321E-23,Down
ZNF662,zinc finger protein 662,-0.378903764476768,2.52954866074055,-10.6323699298909,1.45447450393203E-25,1.96808893700438E-23,Down
HS3ST5,heparan sulfate-glucosamine 3-sulfotransferase 5,-0.811622480496903,-2.57503494888539,-10.628223129047,1.51617412480194E-25,2.04455042254114E-23,Down
GBP5,guanylate binding protein 5,0.913620035187723,3.94831835111846,10.5940276350529,2.1345531901512E-25,2.86860636230013E-23,Up
LOC389602,uncharacterized LOC389602,1.54904219132462,3.59434745449038,10.59078209652,2.20488326481543E-25,2.93309065660042E-23,Up
CCDC122,coiled-coil domain containing 122,-0.253244737200004,2.46944468488067,-10.5879555668207,2.26800304086527E-25,3.0068985770071E-23,Down
PARP14,poly(ADP-ribose) polymerase family member 14,0.441458393953459,7.87084928919991,10.5919052388825,2.18028871956272E-25,2.9201036946089E-23,Up
LOC105379378,uncharacterized LOC105379378,-0.695362859069775,-1.8254357943214,-10.5803084045282,2.44790011107857E-25,3.23451391858489E-23,Down
CEACAM4,CEA cell adhesion molecule 4,1.04400805518437,-2.1400235050867,10.590795783375,2.20458190030849E-25,2.93309065660042E-23,Up
IGFBP5,insulin like growth factor binding protein 5,0.750569951440548,5.71271414212383,10.5739745069436,2.60756624818681E-25,3.43396416684294E-23,Up
ZNF345,zinc finger protein 345,-0.230737110143346,2.22374496229676,-10.5572053192167,3.08191246605236E-25,4.01832401534032E-23,Down
ANKAR,ankyrin and armadillo repeat containing,-0.230643873326276,3.22041957471042,-10.5532571069113,3.20549961018626E-25,4.16566840431333E-23,Down
PAQR5,progestin and adipoQ receptor family member 5,-0.553684272904651,5.78749611318203,-10.5637783341424,2.88656209059919E-25,3.78870896264779E-23,Down
LOC105373830,uncharacterized LOC105373830,-1.20657545834636,-1.06961859262332,-10.5508457305844,3.28338560845996E-25,4.25284841179998E-23,Down
TNFRSF6B,TNF receptor superfamily member 6b,0.851933629356596,1.83459913789109,10.5303727913466,4.02494182841837E-25,5.14740258256746E-23,Up
P4HB,prolyl 4-hydroxylase subunit beta,0.334999762915728,8.92416709010733,10.5592109470085,3.02095441120516E-25,3.95193026231278E-23,Up
HCAR2,hydroxycarboxylic acid receptor 2,1.25073538133745,-1.31859254615252,10.5406561099674,3.63376384954606E-25,4.69124869966314E-23,Up
COQ6,"coenzyme Q6, monooxygenase",-0.274291980753448,4.65725112927821,-10.5303385830233,4.02631043130531E-25,5.14740258256746E-23,Down
ATP8A1,ATPase phospholipid transporting 8A1,-0.291133153757101,7.6325046803369,-10.5384102331725,3.71584382674489E-25,4.78153812163094E-23,Down
ZNF383,zinc finger protein 383,-0.156730477509846,3.97847732757438,-10.5159638547055,4.64423830256937E-25,5.88011342128526E-23,Down
POMT1,protein O-mannosyltransferase 1,-0.212767191891871,4.69395663839077,-10.5175580321696,4.57131735445109E-25,5.80645781125374E-23,Down
SLC25A37,solute carrier family 25 member 37,0.428147299134743,5.35597536807673,10.5181203991002,4.54586543662928E-25,5.79281545089691E-23,Up
PLA2G2A,phospholipase A2 group IIA,1.02727147752109,4.78953835140951,10.5056320466313,5.14561626672498E-25,6.48312879479725E-23,Up
ALDH3B2,aldehyde dehydrogenase 3 family member B2,0.79866521754756,-4.01274428361487,10.5054788255283,5.15344197676641E-25,6.48312879479725E-23,Up
MIR4307HG,MIR4307 host gene,-1.21858420479643,-2.6633878387692,-10.4872613079546,6.17319704787651E-25,7.74126773748998E-23,Down
LOC105375740,uncharacterized LOC105375740,-0.427029863876741,0.746485189395134,-10.4652212358313,7.67751409642172E-25,9.5667656664779E-23,Down
FAN1,FANCD2 and FANCI associated nuclease 1,-0.173281919857414,5.60655418603566,-10.4743459548082,7.01504706127551E-25,8.7690315265011E-23,Down
PWAR6,Prader Willi/Angelman region RNA 6,-0.382769877041309,1.97139977550697,-10.4547130810954,8.51758023011386E-25,1.05467999729863E-22,Down
ZNF606,zinc finger protein 606,-0.202075320890724,3.77188403830455,-10.4558997748771,8.41832120634049E-25,1.04567765243174E-22,Down
IGKV1-16,immunoglobulin kappa variable 1-16,0.914098842855126,3.49593950629179,10.4488730278329,9.02322934364255E-25,1.11378896123909E-22,Up
CHRM3,cholinergic receptor muscarinic 3,0.511149739820056,3.200342242784,10.435337655451,1.03125014533272E-24,1.26500017827481E-22,Up
TNFAIP8L1,TNF alpha induced protein 8 like 1,0.267641206572343,3.39428655707099,10.4361563381663,1.02295755967645E-24,1.25874927718187E-22,Up
DUOX1,dual oxidase 1,0.610818885984188,2.34907623226007,10.4299134730784,1.08790199764546E-24,1.32213669936073E-22,Up
ABCA10,ATP binding cassette subfamily A member 10,-0.4271084346264,3.21722205907414,-10.4324507032286,1.06102818454242E-24,1.29593746058904E-22,Down
TYSND1,trypsin like peroxisomal matrix peptidase 1,-0.179480873239586,4.32976701830886,-10.4322573148243,1.06305312822598E-24,1.29593746058904E-22,Down
SOCS1,suppressor of cytokine signaling 1,0.77874173332451,0.219296051124965,10.4043217277171,1.39968845919158E-24,1.69061756960515E-22,Up
MROH7-TTC4,MROH7-TTC4 readthrough (NMD candidate),-0.206848536345605,3.71269013985496,-10.408434705235,1.34418175392095E-24,1.62856925361204E-22,Down
SIX1,SIX homeobox 1,0.74746296164272,-4.56593589933301,10.4007615289398,1.44956644031743E-24,1.74018683396156E-22,Up
CFI,complement factor I,1.05821769615004,3.57510256341833,10.4038046329193,1.40682583497055E-24,1.69404202072784E-22,Up
